Trip_id,Specimen,Sex,InterOrbital,LengthPred,FISHING_EVENT_ID,MAJOR_STAT_AREA_CODE,MAJOR_STAT_AREA_NAME,TRIP_START_DATE,GEAR_CODE,GEAR_DESC,WEIGHT,AGE,SAMPLE_ID,AGE_SPECIMEN_COLLECTED
85036,15991944,2,36.56,529.8925597,5103420,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543077,1
85036,15991946,2,44.05,614.483931,5103420,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543077,1
85036,15991952,1,34.85,507.4702387,5103420,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543077,1
85036,15991955,2,47.37,651.9797057,5103420,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543077,1
85036,15991956,2,31.29,470.3736643,5103420,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543077,1
85036,15991959,2,39.09,558.4661471,5103420,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543077,1
85036,15991964,2,42.8,600.366546,5103421,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543078,1
85036,15991965,2,29.72,452.6422286,5103421,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543078,1
85036,15991973,2,36.43,528.4243517,5103421,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543078,1
85036,15991978,1,42.61,602.1104676,5103421,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543078,1
85036,15991979,2,34.56,507.3047436,5103421,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543078,1
86170,16289031,2,37.72,542.993493,5529485,9,5E: WEST COAST Q.C. ISLANDS,2019-06-09,2,TRAP,NULL,NULL,557542,1
86170,16289033,1,32.35,476.9804743,5529485,9,5E: WEST COAST Q.C. ISLANDS,2019-06-09,2,TRAP,NULL,NULL,557542,1
86170,16289036,2,28.69,441.0095033,5529485,9,5E: WEST COAST Q.C. ISLANDS,2019-06-09,2,TRAP,NULL,NULL,557542,1
86170,16289038,1,39.51,564.3031597,5529485,9,5E: WEST COAST Q.C. ISLANDS,2019-06-09,2,TRAP,NULL,NULL,557542,1
86170,16289040,2,39.71,565.4683701,5529485,9,5E: WEST COAST Q.C. ISLANDS,2019-06-09,2,TRAP,NULL,NULL,557542,1
86170,16289041,1,47.5,661.7484468,5529485,9,5E: WEST COAST Q.C. ISLANDS,2019-06-09,2,TRAP,NULL,NULL,557542,1
86170,16289045,2,48.76,667.6782379,5529485,9,5E: WEST COAST Q.C. ISLANDS,2019-06-09,2,TRAP,NULL,NULL,557542,1
86170,16289046,1,38.96,557.5954115,5529485,9,5E: WEST COAST Q.C. ISLANDS,2019-06-09,2,TRAP,NULL,NULL,557542,1
86710,16408770,2,57.42,765.4834817,5748525,5,5A: SOUTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,12,562802,1
86710,16408771,2,49.4,674.9063391,5748525,5,5A: SOUTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,5,562802,1
86710,16408772,1,43.81,616.7455545,5748525,5,5A: SOUTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,6,562802,1
86710,16408775,2,40.11,569.9859333,5748525,5,5A: SOUTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,3,562802,1
86710,16408781,1,39.69,566.4984227,5748525,5,5A: SOUTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,4,562802,1
86710,16408788,2,43.07,603.4159011,5748526,6,5B: NORTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,2,562803,1
86710,16408795,1,39.49,564.0592415,5748526,6,5B: NORTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,4,562803,1
86710,16408801,2,72.91,940.4261174,5748526,6,5B: NORTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,28,562803,1
86710,16408802,2,41.1,581.1669023,5748526,6,5B: NORTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,6,562803,1
86710,16408806,2,56.76,758.0295024,5748526,6,5B: NORTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,17,562803,1
86710,16408807,1,41.63,590.1584799,5748526,6,5B: NORTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,17,562803,1
86711,16408843,1,41.89,593.3294154,5748527,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562804,1
86711,16408847,1,41.68,590.7682752,5748527,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562804,1
86711,16408860,1,36.29,525.0323431,5748527,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562804,1
86711,16408865,1,44.03,619.4286538,5748528,3,3C: S.W. VANCOUVER ISLAND,2020-04-02,2,TRAP,NULL,NULL,562805,1
86711,16408870,1,42.2,597.1101462,5748528,3,3C: S.W. VANCOUVER ISLAND,2020-04-02,2,TRAP,NULL,NULL,562805,1
86711,16408872,1,50.67,700.4094681,5748528,3,3C: S.W. VANCOUVER ISLAND,2020-04-02,2,TRAP,NULL,NULL,562805,1
86711,16408874,1,39.17,560.1565517,5748528,3,3C: S.W. VANCOUVER ISLAND,2020-04-02,2,TRAP,NULL,NULL,562805,1
86711,16408884,1,38.09,546.9849735,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408889,2,31.01,467.21137,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408894,1,39.23,560.888306,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408899,1,39.89,568.9376038,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408902,1,33.71,493.5669062,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408912,1,36.32,525.3982202,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408913,1,42.89,605.5253212,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408914,1,39.82,568.0838904,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408927,2,40.54,574.8423138,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408936,2,36.74,531.9254632,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408949,1,47.84,665.8950548,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408951,1,35.74,518.3245949,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408952,1,41.79,592.1098248,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408953,1,47.41,660.6508153,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408955,2,45.9,635.3776609,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408956,1,35.04,509.7874608,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408960,1,48.47,673.5784754,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408961,1,41.74,591.5000295,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408962,1,42.62,602.2324266,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408963,1,37.4,538.5697985,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408964,1,38.52,552.2292129,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86712,16408967,1,54.09,742.1194658,5748530,3,3C: S.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562807,1
86712,16408970,2,46.91,646.784508,5748530,3,3C: S.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562807,1
86712,16408975,2,50.93,692.1860184,5748530,3,3C: S.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562807,1
86712,16408986,1,32.66,480.7612051,5748530,3,3C: S.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562807,1
86712,16408987,2,51.05,693.5412874,5748530,3,3C: S.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562807,1
86712,16408988,2,47.21,650.1726805,5748530,3,3C: S.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562807,1
86712,16408989,1,45.12,632.722191,5748530,3,3C: S.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562807,1
86712,16408993,1,40.08,571.2548259,5748531,4,3D: N.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562808,1
86712,16408997,1,37.78,543.2042427,5748531,4,3D: N.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562808,1
86712,16409001,2,38.7,554.0615229,5748531,4,3D: N.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562808,1
86712,16409008,2,45.83,634.5870873,5748531,4,3D: N.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562808,1
86712,16409013,1,43.07,607.7205842,5748531,4,3D: N.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562808,1
86713,16409553,1,39.82,568.0838904,5748532,9,5E: WEST COAST Q.C. ISLANDS,2022-08-27,5,LONGLINE,NULL,5,562809,1
86713,16409554,3,39.43,562.4001874,5748532,9,5E: WEST COAST Q.C. ISLANDS,2022-08-27,5,LONGLINE,NULL,NULL,562809,1
86713,16409557,1,45.07,632.1123958,5748532,9,5E: WEST COAST Q.C. ISLANDS,2022-08-27,5,LONGLINE,NULL,5,562809,1
86713,16409558,1,42.19,596.9881871,5748532,9,5E: WEST COAST Q.C. ISLANDS,2022-08-27,5,LONGLINE,NULL,6,562809,1
86713,16409559,1,39.19,560.4004698,5748532,9,5E: WEST COAST Q.C. ISLANDS,2022-08-27,5,LONGLINE,NULL,6,562809,1
86713,16409562,2,40.89,578.7951816,5748532,9,5E: WEST COAST Q.C. ISLANDS,2022-08-27,5,LONGLINE,NULL,6,562809,1
86713,16409570,3,44.36,619.6988128,5748532,9,5E: WEST COAST Q.C. ISLANDS,2022-08-27,5,LONGLINE,NULL,NULL,562809,1
86714,16409573,1,46.5,649.552541,5748533,9,5E: WEST COAST Q.C. ISLANDS,2022-08-06,5,LONGLINE,NULL,15,562810,1
86714,16409579,1,41.72,591.2561114,5748533,9,5E: WEST COAST Q.C. ISLANDS,2022-08-06,5,LONGLINE,NULL,5,562810,1
86714,16409589,1,41.61,589.9145618,5748533,9,5E: WEST COAST Q.C. ISLANDS,2022-08-06,5,LONGLINE,NULL,6,562810,1
86715,16409596,0,44.1,616.6769786,5748534,8,5D: NORTHERN HECATE STRAIT,2022-06-18,5,LONGLINE,NULL,NULL,562811,1
86715,16409600,0,43.01,604.0085198,5748534,8,5D: NORTHERN HECATE STRAIT,2022-06-18,5,LONGLINE,NULL,NULL,562811,1
86715,16409601,1,42.97,606.5009936,5748534,8,5D: NORTHERN HECATE STRAIT,2022-06-18,5,LONGLINE,NULL,NULL,562811,1
86715,16409602,1,42.96,606.3790346,5748534,8,5D: NORTHERN HECATE STRAIT,2022-06-18,5,LONGLINE,NULL,NULL,562811,1
86715,16409607,1,40.69,578.6943285,5748534,8,5D: NORTHERN HECATE STRAIT,2022-06-18,5,LONGLINE,NULL,NULL,562811,1
86716,16409630,2,41.95,590.7667241,5748535,8,5D: NORTHERN HECATE STRAIT,2022-05-26,5,LONGLINE,NULL,6,562812,1
86716,16409633,1,41.44,587.8412578,5748535,8,5D: NORTHERN HECATE STRAIT,2022-05-26,5,LONGLINE,NULL,5,562812,1
86716,16409640,2,39.28,560.6119896,5748535,8,5D: NORTHERN HECATE STRAIT,2022-05-26,5,LONGLINE,NULL,6,562812,1
86716,16409641,1,43.66,614.9161686,5748535,8,5D: NORTHERN HECATE STRAIT,2022-05-26,5,LONGLINE,NULL,6,562812,1
86716,16409645,2,33.28,492.8485413,5748535,8,5D: NORTHERN HECATE STRAIT,2022-05-26,5,LONGLINE,NULL,6,562812,1
86716,16409648,1,38.1,547.1069325,5748535,8,5D: NORTHERN HECATE STRAIT,2022-05-26,5,LONGLINE,NULL,6,562812,1
86716,16409649,1,35.21,511.8607648,5748535,8,5D: NORTHERN HECATE STRAIT,2022-05-26,5,LONGLINE,NULL,6,562812,1
86717,16409653,1,45.6,638.5762258,5748536,4,3D: N.W. VANCOUVER ISLAND,2022-08-30,2,TRAP,NULL,NULL,562813,1
86717,16409655,1,42.85,605.0374849,5748536,4,3D: N.W. VANCOUVER ISLAND,2022-08-30,2,TRAP,NULL,NULL,562813,1
86717,16409657,2,44.45,619.0014942,5748536,4,3D: N.W. VANCOUVER ISLAND,2022-08-30,2,TRAP,NULL,NULL,562813,1
86717,16409658,2,46.16,638.314077,5748536,4,3D: N.W. VANCOUVER ISLAND,2022-08-30,2,TRAP,NULL,NULL,562813,1
86717,16409662,2,31.21,469.4701516,5748536,4,3D: N.W. VANCOUVER ISLAND,2022-08-30,2,TRAP,NULL,NULL,562813,1
86717,16409664,1,41.93,593.8172516,5748536,4,3D: N.W. VANCOUVER ISLAND,2022-08-30,2,TRAP,NULL,NULL,562813,1
86717,16409665,1,35.97,521.1296532,5748536,4,3D: N.W. VANCOUVER ISLAND,2022-08-30,2,TRAP,NULL,NULL,562813,1
86717,16409666,1,40.95,581.865264,5748536,4,3D: N.W. VANCOUVER ISLAND,2022-08-30,2,TRAP,NULL,NULL,562813,1
86717,16409668,2,42.04,591.7831758,5748536,4,3D: N.W. VANCOUVER ISLAND,2022-08-30,2,TRAP,NULL,NULL,562813,1
86717,16409672,2,54.69,734.6511127,5748537,5,5A: SOUTHERN Q.C. SOUND,2022-08-30,2,TRAP,NULL,NULL,562814,1
86717,16409673,2,31.48,472.5195068,5748537,5,5A: SOUTHERN Q.C. SOUND,2022-08-30,2,TRAP,NULL,NULL,562814,1
86717,16409675,2,51.32,696.5906426,5748537,5,5A: SOUTHERN Q.C. SOUND,2022-08-30,2,TRAP,NULL,NULL,562814,1
86717,16409678,1,38.91,556.9856162,5748537,5,5A: SOUTHERN Q.C. SOUND,2022-08-30,2,TRAP,NULL,NULL,562814,1
86717,16409681,2,43.23,605.2229264,5748537,5,5A: SOUTHERN Q.C. SOUND,2022-08-30,2,TRAP,NULL,NULL,562814,1
86717,16409694,2,50.39,686.0873081,5748538,6,5B: NORTHERN Q.C. SOUND,2022-08-30,2,TRAP,NULL,NULL,562815,1
86717,16409700,1,45.29,634.795495,5748538,6,5B: NORTHERN Q.C. SOUND,2022-08-30,2,TRAP,NULL,NULL,562815,1
86717,16409704,1,41.14,584.1824861,5748538,6,5B: NORTHERN Q.C. SOUND,2022-08-30,2,TRAP,NULL,NULL,562815,1
86717,16409707,2,48.27,662.144223,5748538,6,5B: NORTHERN Q.C. SOUND,2022-08-30,2,TRAP,NULL,NULL,562815,1
86717,16409708,2,35.12,513.6293321,5748538,6,5B: NORTHERN Q.C. SOUND,2022-08-30,2,TRAP,NULL,NULL,562815,1
86717,16409710,1,37.71,542.3505293,5748538,6,5B: NORTHERN Q.C. SOUND,2022-08-30,2,TRAP,NULL,NULL,562815,1
86717,16409723,2,46.72,644.6386655,5748539,6,5B: NORTHERN Q.C. SOUND,2022-08-30,2,TRAP,NULL,NULL,562816,1
86717,16409726,2,57.34,764.579969,5748539,6,5B: NORTHERN Q.C. SOUND,2022-08-30,2,TRAP,NULL,NULL,562816,1
86717,16409735,2,43.7,610.5310632,5748540,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562817,1
86717,16409737,1,38.9,556.8636571,5748540,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562817,1
86717,16409743,1,41.16,584.4264042,5748540,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562817,1
86717,16409745,2,42.56,597.656008,5748540,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562817,1
86717,16409746,2,39.46,562.6448931,5748540,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562817,1
86717,16409749,2,45.27,628.2624988,5748540,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562817,1
86717,16409753,1,38.4,550.7657042,5748540,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562817,1
86717,16409756,1,47.28,659.0653475,5748541,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562818,1
86717,16409760,2,45.83,634.5870873,5748541,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562818,1
86717,16409764,2,50.24,684.3932219,5748541,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562818,1
86717,16409771,2,45.64,632.4412448,5748541,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562818,1
86717,16409772,1,41.48,588.329094,5748541,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562818,1
86717,16409776,2,43.38,606.9170126,5748541,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562818,1
86717,16409779,2,48.26,662.0312839,5748542,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562819,1
86717,16409782,2,40.35,572.6964712,5748542,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562819,1
86717,16409794,2,48.65,666.4359081,5748542,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562819,1
86717,16409800,2,47.88,657.7395989,5748543,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562820,1
86717,16409801,2,40.84,578.2304862,5748543,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562820,1
86717,16409805,1,41.87,593.0854973,5748543,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562820,1
86717,16409806,2,39.26,560.3861114,5748543,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562820,1
86717,16409807,1,44.1,620.2823672,5748543,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562820,1
86717,16409811,1,41.24,585.4020766,5748543,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562820,1
86717,16409814,2,43.73,610.8698804,5748543,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562820,1
86717,16409816,2,45.67,632.7800621,5748543,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562820,1
86718,16408811,2,38.16,547.9628126,5748544,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562821,1
86718,16408813,1,43.85,617.2333907,5748544,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562821,1
86718,16408817,1,37.38,538.3258804,5748544,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562821,1
86718,16408818,1,38.67,554.0585988,5748544,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562821,1
86411,16350134,2,52.99,715.451469,5618493,5,5A: SOUTHERN Q.C. SOUND,2021-07-31,2,TRAP,NULL,NULL,560330,1
86411,16350138,1,49.65,687.9696442,5618494,5,5A: SOUTHERN Q.C. SOUND,2021-07-31,2,TRAP,NULL,NULL,560331,1
86411,16350144,2,47.35,651.7538276,5618494,5,5A: SOUTHERN Q.C. SOUND,2021-07-31,2,TRAP,NULL,NULL,560331,1
86411,16350148,1,37.7,542.2285702,5618494,5,5A: SOUTHERN Q.C. SOUND,2021-07-31,2,TRAP,NULL,NULL,560331,1
86411,16350149,2,53.13,717.0326161,5618494,5,5A: SOUTHERN Q.C. SOUND,2021-07-31,2,TRAP,NULL,NULL,560331,1
86411,16350157,2,47.13,649.2691678,5618495,4,3D: N.W. VANCOUVER ISLAND,2021-07-31,2,TRAP,NULL,NULL,560332,1
86411,16350158,1,40.67,578.4504104,5618495,4,3D: N.W. VANCOUVER ISLAND,2021-07-31,2,TRAP,NULL,NULL,560332,1
86411,16350165,2,47.84,657.2878425,5618495,4,3D: N.W. VANCOUVER ISLAND,2021-07-31,2,TRAP,NULL,NULL,560332,1
86411,16350171,2,49.7,678.2945115,5618495,4,3D: N.W. VANCOUVER ISLAND,2021-07-31,2,TRAP,NULL,NULL,560332,1
86411,16350174,2,50.49,687.2166989,5618495,4,3D: N.W. VANCOUVER ISLAND,2021-07-31,2,TRAP,NULL,NULL,560332,1
86411,16350176,2,52.63,711.3856621,5618495,4,3D: N.W. VANCOUVER ISLAND,2021-07-31,2,TRAP,NULL,NULL,560332,1
86412,16350626,0,41.71,588.8993488,5618496,4,3D: N.W. VANCOUVER ISLAND,2020-09-28,5,LONGLINE,NULL,NULL,560333,1
86412,16350627,0,46.45,643.9897108,5618496,4,3D: N.W. VANCOUVER ISLAND,2020-09-28,5,LONGLINE,NULL,NULL,560333,1
86412,16350638,0,47.16,652.2416427,5618496,4,3D: N.W. VANCOUVER ISLAND,2020-09-28,5,LONGLINE,NULL,NULL,560333,1
86412,16350640,0,44.92,626.2073788,5618496,4,3D: N.W. VANCOUVER ISLAND,2020-09-28,5,LONGLINE,NULL,NULL,560333,1
86413,16350573,2,48.16,660.9018931,5618497,3,3C: S.W. VANCOUVER ISLAND,2021-09-09,2,TRAP,NULL,NULL,560334,1
86413,16350576,2,43.63,609.7404896,5618497,3,3C: S.W. VANCOUVER ISLAND,2021-09-09,2,TRAP,NULL,NULL,560334,1
86413,16350579,2,52.89,714.3220782,5618497,3,3C: S.W. VANCOUVER ISLAND,2021-09-09,2,TRAP,NULL,NULL,560334,1
86413,16350582,1,43.55,613.574619,5618497,3,3C: S.W. VANCOUVER ISLAND,2021-09-09,2,TRAP,NULL,NULL,560334,1
86413,16350584,2,47.9,657.965477,5618497,3,3C: S.W. VANCOUVER ISLAND,2021-09-09,2,TRAP,NULL,NULL,560334,1
86413,16350585,2,53.13,717.0326161,5618497,3,3C: S.W. VANCOUVER ISLAND,2021-09-09,2,TRAP,NULL,NULL,560334,1
86413,16350591,1,43.52,613.2087418,5618497,3,3C: S.W. VANCOUVER ISLAND,2021-09-09,2,TRAP,NULL,NULL,560334,1
86413,16350593,2,52.44,709.2398196,5618497,3,3C: S.W. VANCOUVER ISLAND,2021-09-09,2,TRAP,NULL,NULL,560334,1
86413,16350599,2,51.64,700.2046931,5618498,3,3C: S.W. VANCOUVER ISLAND,2021-09-09,2,TRAP,NULL,NULL,560335,1
86413,16350600,1,51.38,709.0685612,5618498,3,3C: S.W. VANCOUVER ISLAND,2021-09-09,2,TRAP,NULL,NULL,560335,1
86413,16350604,1,42.86,605.159444,5618498,3,3C: S.W. VANCOUVER ISLAND,2021-09-09,2,TRAP,NULL,NULL,560335,1
86413,16350605,1,44.84,629.3073374,5618498,3,3C: S.W. VANCOUVER ISLAND,2021-09-09,2,TRAP,NULL,NULL,560335,1
86413,16350607,2,43.02,602.8512057,5618498,3,3C: S.W. VANCOUVER ISLAND,2021-09-09,2,TRAP,NULL,NULL,560335,1
86413,16350616,2,49.52,676.2616081,5618498,3,3C: S.W. VANCOUVER ISLAND,2021-09-09,2,TRAP,NULL,NULL,560335,1
86413,16350618,2,48.64,666.322969,5618498,3,3C: S.W. VANCOUVER ISLAND,2021-09-09,2,TRAP,NULL,NULL,560335,1
86414,16350465,2,49.88,680.327415,5618499,3,3C: S.W. VANCOUVER ISLAND,2021-10-26,2,TRAP,NULL,NULL,560336,1
86414,16350466,2,44.51,619.6791287,5618499,3,3C: S.W. VANCOUVER ISLAND,2021-10-26,2,TRAP,NULL,NULL,560336,1
86414,16350467,2,45.09,626.2295954,5618499,3,3C: S.W. VANCOUVER ISLAND,2021-10-26,2,TRAP,NULL,NULL,560336,1
86414,16350471,2,48.93,669.5982023,5618499,3,3C: S.W. VANCOUVER ISLAND,2021-10-26,2,TRAP,NULL,NULL,560336,1
86414,16350473,2,47.45,652.8832184,5618499,3,3C: S.W. VANCOUVER ISLAND,2021-10-26,2,TRAP,NULL,NULL,560336,1
86414,16350477,2,47.48,653.2220356,5618499,3,3C: S.W. VANCOUVER ISLAND,2021-10-26,2,TRAP,NULL,NULL,560336,1
86414,16350478,1,42.75,603.8178944,5618499,3,3C: S.W. VANCOUVER ISLAND,2021-10-26,2,TRAP,NULL,NULL,560336,1
86414,16350482,2,48.5,664.7418218,5618499,3,3C: S.W. VANCOUVER ISLAND,2021-10-26,2,TRAP,NULL,NULL,560336,1
86414,16350485,2,48.57,665.5323954,5618500,3,3C: S.W. VANCOUVER ISLAND,2021-10-26,2,TRAP,NULL,NULL,560337,1
86414,16350487,2,44.46,619.1144333,5618500,3,3C: S.W. VANCOUVER ISLAND,2021-10-26,2,TRAP,NULL,NULL,560337,1
86414,16350488,2,49.6,677.1651207,5618500,3,3C: S.W. VANCOUVER ISLAND,2021-10-26,2,TRAP,NULL,NULL,560337,1
86414,16350490,1,39.89,568.9376038,5618500,3,3C: S.W. VANCOUVER ISLAND,2021-10-26,2,TRAP,NULL,NULL,560337,1
86414,16350494,2,54.99,738.0392851,5618500,3,3C: S.W. VANCOUVER ISLAND,2021-10-26,2,TRAP,NULL,NULL,560337,1
